year,month,day,hour,pm2.5,DEWP,Classe,TEMP,PRES,cbwd,Iws,Is,Ir
2011,8,21,3,90,20,Baixo,21,1012,NE,2.68,0,0
2011,8,21,4,92,19,Baixo,20,1012,cv,0.89,0,0
2011,8,21,5,105,19,Baixo,19,1012,NE,0.89,0,0
2011,8,21,6,102,20,Baixo,20,1012,NE,1.78,0,0
2011,8,21,7,110,21,Baixo,22,1012,cv,0.89,0,0
2011,8,21,8,118,22,Baixo,24,1012,cv,1.78,0,0
2011,8,21,9,107,22,Leve,25,1012,NW,1.79,0,0
2011,8,21,10,92,22,Leve,28,1011,cv,0.89,0,0
2011,8,21,11,85,22,Baixo,28,1011,SE,1.79,0,0
2011,8,21,12,91,22,Baixo,30,1010,cv,1.79,0,0
2011,8,21,13,100,22,Baixo,31,1010,SE,1.79,0,0
2011,8,21,14,79,21,Médio,31,1009,SE,5.81,0,0
2011,8,21,15,48,19,Baixo,32,1008,SE,11.62,0,0
2011,8,21,16,52,19,Médio,31,1008,SE,16.54,0,0
2011,8,21,17,69,21,Baixo,30,1008,SE,20.56,0,0
2011,8,21,18,71,18,Baixo,29,1008,SE,25.48,0,0
2011,8,21,19,72,19,Baixo,27,1009,SE,28.61,0,0
2011,8,21,20,77,21,Baixo,24,1011,NE,1.79,0,0
2011,8,21,21,92,21,Baixo,24,1011,cv,0.89,0,0
2011,8,22,0,104,21,Leve,22,1011,cv,1.78,0,0
2011,8,22,1,106,20,Leve,21,1010,SE,1.79,0,0
2011,8,22,2,120,21,Leve,22,1010,SE,4.92,0,0
2011,8,22,3,127,20,Leve,21,1010,NE,1.79,0,0
2011,8,22,4,145,20,Leve,20,1010,cv,0.89,0,0
2011,8,22,5,134,20,Leve,20,1010,cv,1.78,0,0
2011,8,22,6,139,19,Leve,20,1011,cv,2.67,0,0
2011,8,22,7,81,20,Leve,21,1011,NW,1.79,0,0
2011,8,22,8,53,20,Leve,24,1012,cv,0.89,0,0
2011,8,22,9,97,20,Leve,25,1012,NW,1.79,0,0
2011,8,22,10,94,20,Leve,27,1012,cv,0.89,0,0
2011,8,22,11,99,19,Leve,29,1012,cv,1.78,0,0
2011,8,22,12,110,20,Leve,30,1011,cv,3.57,0,0
2011,8,22,13,117,19,Baixo,30,1011,cv,5.36,0,0
2011,8,22,14,114,19,Baixo,31,1010,SE,3.13,0,0
2011,8,22,15,92,17,Baixo,30,1010,SE,7.15,0,0
2011,8,22,16,74,17,Baixo,30,1010,SE,11.17,0,0
2011,8,22,17,81,17,Baixo,29,1010,SE,15.19,0,0
2011,8,22,18,98,18,Médio,28,1011,SE,18.32,0,0
2011,8,22,19,120,18,Médio,26,1012,SE,20.11,0,0
2011,8,22,20,113,20,Médio,23,1011,cv,0.89,0,0
2011,8,22,21,104,19,Médio,27,1011,cv,4.02,0,0
2011,8,23,0,130,21,Médio,22,1012,NE,1.79,0,0
2011,8,24,0,92,20,Médio,22,1012,SE,8.5,0,0
2011,8,24,10,137,21,Médio,26,1013,cv,1.78,0,0
2011,8,24,11,132,22,Médio,27,1012,SE,1.79,0,0
2011,8,24,12,134,21,Médio,28,1012,SE,4.92,0,0
2011,8,24,13,129,21,Médio,25,1012,NW,4.92,0,1
2011,8,24,14,109,21,Médio,28,1011,SE,3.13,0,0
2011,8,24,15,93,19,Nociva,29,1010,SE,7.15,0,0
2011,8,24,16,87,18,Nociva,28,1010,SE,12.07,0,0
2011,8,24,17,88,19,Nociva,28,1010,SE,13.86,0,0
2011,8,24,18,94,20,Nociva,27,1010,SE,16.99,0,0
2011,8,24,19,70,21,Nociva,24,1011,SE,21.91,0,1
2011,8,24,20,88,21,Nociva,22,1012,NE,1.79,0,2
2011,8,24,21,113,21,Nociva,22,1013,NW,1.79,0,0
2011,8,24,22,115,20,Nociva,21,1013,NE,1.79,0,0
2011,8,24,23,96,20,Médio,21,1013,cv,0.89,0,0
2011,8,25,0,87,19,Nociva,20,1013,NW,1.79,0,0
2011,8,25,1,93,19,Nociva,20,1013,NW,3.58,0,0
2011,8,25,2,98,19,Nociva,20,1013,cv,0.89,0,0
2011,8,25,3,97,20,Nociva,20,1013,SE,1.79,0,0
2011,8,25,4,97,20,Médio,21,1013,SE,3.58,0,0
2011,8,25,5,103,20,Baixo,21,1013,SE,5.37,0,0
2011,8,25,6,111,20,Médio,21,1014,SE,7.16,0,0
2011,8,25,7,110,21,Médio,22,1014,cv,0.89,0,0
2011,8,25,8,117,21,Médio,23,1014,SE,1.79,0,0
2011,8,25,9,125,21,Médio,25,1015,SE,4.92,0,0
2011,8,25,10,106,21,Médio,25,1015,SE,8.05,0,0
2011,8,25,11,91,22,Médio,26,1015,SE,11.18,0,0
2011,8,25,12,80,21,Médio,27,1015,SE,14.31,0,0
2011,8,25,13,97,20,Médio,24,1014,NE,3.13,0,1
2011,8,25,14,98,20,Médio,22,1014,NW,4.92,0,2
2011,8,25,15,92,21,Médio,22,1014,NW,6.71,0,0
2011,8,25,16,93,21,Médio,23,1014,NW,10.73,0,0
2011,8,25,17,85,20,Médio,23,1014,NW,12.52,0,0
2011,8,25,18,95,20,Médio,23,1014,NE,1.79,0,0
2011,8,25,19,93,20,Nociva,22,1014,cv,0.45,0,0
2011,8,25,20,96,20,Nociva,21,1015,NE,1.79,0,0
2011,8,25,21,92,20,Nociva,21,1015,cv,0.89,0,0
2011,8,25,22,109,20,Nociva,21,1015,cv,1.78,0,0
2011,8,25,23,118,20,Nociva,21,1015,cv,2.67,0,0
2011,8,26,0,121,20,Nociva,21,1016,NW,1.79,0,0
2011,8,26,1,108,21,Nociva,21,1015,NW,2.68,0,0
2011,8,26,2,121,21,Nociva,21,1015,cv,0.89,0,0
2011,8,26,3,126,21,Nociva,22,1015,cv,1.34,0,0
2011,8,26,4,114,21,Nociva,22,1015,cv,2.23,0,1
2011,8,26,5,116,21,Médio,21,1015,cv,3.12,0,2
2011,8,26,6,120,20,Médio,21,1016,NE,1.79,0,3
2011,8,26,7,126,21,Baixo,22,1016,NE,4.92,0,0
2011,8,26,8,35,19,Leve,20,1017,NW,5.81,0,2
2011,8,26,9,32,19,Leve,20,1017,NW,8.94,0,3
2011,8,26,10,31,19,Baixo,20,1017,NW,9.83,0,4
2011,8,26,11,57,20,Baixo,21,1017,NW,13.85,0,5
2011,8,26,12,69,22,Baixo,24,1016,NW,16.98,0,0
2011,8,26,13,70,22,Leve,26,1016,NW,20.11,0,0
2011,8,26,14,82,22,Leve,26,1015,NW,23.24,0,0
2011,8,26,15,75,22,Leve,27,1015,NW,26.37,0,0
2011,8,26,16,80,21,Leve,27,1014,NW,29.5,0,0
2011,8,26,17,71,21,Leve,26,1014,NW,32.63,0,0
2011,8,26,18,80,21,Leve,26,1014,NW,35.76,0,0
2011,8,26,19,95,21,Leve,26,1014,NW,37.55,0,1
2011,8,26,20,108,21,Leve,24,1015,NW,40.68,0,2
2011,8,26,21,118,21,Leve,23,1015,cv,0.89,0,0
2011,8,26,22,118,21,Leve,22,1015,cv,1.78,0,0
2011,8,26,23,111,20,Leve,21,1015,cv,2.67,0,0
2011,8,27,0,118,21,Baixo,21,1015,NE,0.89,0,0
2011,8,27,1,111,20,Baixo,21,1014,SE,0.89,0,0
2011,8,27,2,111,21,Baixo,21,1014,SE,2.68,0,0
2011,8,27,3,103,20,Baixo,21,1014,SE,4.47,0,0
2011,8,27,4,92,20,Baixo,20,1014,cv,0.89,0,0
2011,8,27,5,111,19,Médio,20,1014,cv,1.78,0,0
2011,8,27,6,124,20,Médio,20,1014,cv,2.67,0,0
2011,8,27,7,112,21,Médio,21,1014,NW,1.79,0,0
2011,8,27,8,120,21,Baixo,22,1014,NW,3.58,0,0
2011,8,27,9,115,21,Baixo,23,1014,NW,5.37,0,0
2011,8,27,10,95,21,Baixo,25,1015,SE,1.79,0,0
2011,8,27,11,110,21,Baixo,26,1014,SE,3.58,0,0
2011,8,27,12,109,20,Baixo,26,1014,SE,6.71,0,0
2011,8,27,13,71,18,Baixo,27,1013,SE,9.84,0,0
2011,8,27,14,80,18,Baixo,27,1013,SE,12.97,0,0
2011,8,27,15,64,20,Médio,26,1012,SE,17.89,0,0
2011,8,27,16,87,18,Médio,26,1012,SE,21.91,0,0
2011,8,27,17,58,18,Médio,25,1012,SE,25.93,0,0
2011,8,27,18,69,17,Médio,24,1011,SE,29.06,0,0
2011,8,27,19,56,18,Baixo,22,1012,SE,30.85,0,0
2011,8,27,20,55,18,Baixo,22,1012,cv,0.89,0,0
2011,8,27,21,52,18,Baixo,21,1012,SE,0.89,0,0
2011,8,27,22,62,18,Baixo,20,1012,cv,0.45,0,0
2011,8,27,23,78,18,Baixo,19,1012,cv,1.34,0,0
2011,8,28,0,78,18,Baixo,19,1012,cv,2.23,0,0
2011,8,28,1,86,18,Baixo,18,1012,NW,1.79,0,0
2011,8,28,2,102,18,Baixo,18,1011,cv,0.89,0,0
2011,8,28,3,98,18,Baixo,18,1011,cv,1.34,0,0
2011,8,28,4,122,17,Médio,17,1011,NW,1.79,0,0
2011,8,28,5,100,18,Médio,18,1011,NW,2.68,0,0
2011,8,28,6,103,17,Médio,18,1011,NW,4.47,0,0
2011,8,28,7,97,19,Médio,20,1011,NW,6.26,0,0
2011,8,28,8,101,20,Médio,21,1011,NW,8.05,0,0
2011,8,28,9,98,20,Médio,24,1011,NW,11.18,0,0
2011,8,28,10,84,20,Médio,25,1011,NE,1.79,0,0
2011,8,28,11,84,19,Médio,27,1011,cv,0.89,0,0
2011,8,28,12,77,19,Médio,27,1010,NE,1.79,0,0
2011,8,28,13,83,18,Médio,28,1009,NW,3.13,0,0
2011,8,28,14,89,19,Médio,29,1009,NW,4.92,0,0
2011,8,28,15,86,19,Médio,29,1008,SE,1.79,0,0
2011,8,28,16,84,20,Médio,29,1007,SE,3.58,0,0
2011,8,28,17,63,20,Leve,28,1007,SE,5.37,0,0
2011,8,28,18,75,19,Leve,27,1007,SE,9.39,0,0
2011,8,28,19,72,19,Leve,25,1008,SE,13.41,0,0
2011,8,28,20,75,19,Leve,26,1009,SE,17.43,0,0
2011,8,28,21,69,20,Leve,24,1009,cv,0.89,0,0
2011,8,28,22,75,20,Leve,22,1009,cv,1.78,0,0
2011,8,28,23,69,20,Leve,21,1010,cv,2.67,0,0
2011,8,29,0,65,20,Leve,21,1010,SE,0.89,0,0
2011,8,29,1,76,20,Leve,21,1009,cv,0.89,0,0
2011,8,29,2,98,20,Leve,20,1009,cv,1.34,0,0
2011,8,29,3,114,19,Leve,20,1009,cv,2.23,0,0
2011,8,29,4,124,19,Leve,20,1009,cv,3.12,0,0
2011,8,29,5,143,20,Leve,20,1010,cv,4.01,0,0
2011,8,29,6,129,19,Leve,20,1010,NW,0.89,0,0
2011,8,29,7,150,20,Leve,21,1010,cv,0.89,0,0
2011,8,29,8,151,20,Leve,23,1010,cv,1.78,0,0
2011,8,29,9,146,21,Leve,24,1010,SE,1.79,0,0
2011,8,29,10,160,21,Leve,26,1010,cv,0.89,0,0
2011,8,29,11,129,21,Leve,27,1010,cv,2.68,0,0
2011,8,29,12,104,21,Leve,28,1009,SE,3.13,0,0
2011,8,29,13,102,21,Leve,28,1009,SE,4.92,0,0
2011,8,29,14,90,21,Leve,29,1008,SE,8.05,0,0
2011,8,29,16,93,19,Leve,29,1007,SE,12.97,0,0
2011,8,29,17,93,19,Leve,29,1007,SE,16.1,0,0
2011,8,29,18,100,21,Leve,27,1007,SE,17.89,0,0
2011,8,29,19,104,19,Leve,26,1008,SE,19.68,0,0
2011,8,29,20,117,21,Leve,24,1009,SE,21.47,0,0
2011,8,29,21,135,21,Leve,24,1009,cv,0.89,0,0
2011,8,29,22,179,21,Leve,23,1010,SE,0.89,0,0
2011,8,29,23,188,22,Leve,23,1010,cv,0.89,0,0
2011,8,30,0,202,21,Leve,22,1010,NE,1.79,0,0
2011,8,30,1,184,21,Baixo,22,1009,NE,2.68,0,0
2011,8,30,2,195,22,Baixo,23,1009,NE,3.57,0,0
2011,8,30,3,203,22,Baixo,23,1009,NE,5.36,0,0
2011,8,30,4,191,22,Baixo,23,1009,NE,7.15,0,0
2011,8,30,5,178,22,Baixo,23,1009,NW,0.89,0,0
2011,8,30,6,171,22,Médio,23,1009,cv,0.89,0,0
2011,8,30,7,171,22,Médio,23,1009,NE,0.89,0,0
2011,8,30,8,166,22,Médio,24,1010,cv,0.89,0,0
2011,8,30,9,172,23,Médio,25,1010,cv,1.78,0,0
2011,8,30,10,169,23,Médio,26,1010,cv,2.67,0,0
2011,8,30,11,174,23,Médio,28,1009,cv,3.56,0,0
2011,8,30,12,152,23,Baixo,28,1009,NE,1.79,0,0
2011,8,30,13,143,23,Baixo,31,1008,SE,3.13,0,0
2011,8,30,14,141,23,Baixo,31,1007,cv,1.79,0,0
2011,8,30,15,134,23,Médio,30,1007,SE,1.79,0,0
2011,8,30,16,136,23,Médio,30,1006,SE,4.92,0,0
2011,8,30,17,141,23,Médio,30,1006,SE,8.05,0,0
2011,8,30,18,147,22,Médio,29,1007,SE,12.07,0,0
2011,8,30,19,161,22,Médio,28,1007,SE,15.2,0,0
2011,8,30,20,152,23,Baixo,26,1008,SE,18.33,0,0
2011,8,30,21,148,22,Médio,26,1008,SE,20.12,0,0
2011,8,30,22,155,22,Médio,25,1008,cv,0.89,0,0
2011,8,30,23,172,23,Médio,24,1007,SE,0.89,0,0
2011,8,31,0,193,22,Médio,23,1007,SE,1.78,0,0
2011,8,31,1,205,22,Médio,23,1007,SE,2.67,0,0
2011,8,31,2,203,22,Médio,22,1007,NE,0.89,0,0
2011,8,31,3,211,22,Médio,22,1007,cv,0.89,0,0
2011,8,31,4,204,22,Médio,23,1006,SE,0.89,0,0
2011,8,31,5,201,22,Médio,22,1006,SE,1.78,0,0
2011,8,31,6,206,22,Médio,23,1006,cv,0.89,0,0
2011,8,31,7,205,23,Baixo,23,1006,cv,1.78,0,0
2011,8,31,8,204,24,Baixo,24,1006,cv,2.67,0,0
2011,8,31,9,205,24,Baixo,26,1006,cv,3.56,0,0
2011,8,31,10,210,24,Baixo,27,1006,NW,1.79,0,0
2011,8,31,11,201,24,Médio,29,1005,cv,1.79,0,0
2011,8,31,12,213,24,Médio,29,1005,cv,2.68,0,0
2011,8,31,13,204,24,Médio,30,1004,SE,1.79,0,0
2011,8,31,14,233,24,Médio,32,1004,cv,1.79,0,0
2011,8,31,15,233,24,Baixo,31,1003,SE,1.79,0,0
2011,8,31,16,266,23,Baixo,31,1003,cv,0.89,0,0
2011,8,31,17,240,25,Médio,30,1003,NE,1.79,0,0
2011,8,31,18,269,25,Baixo,29,1003,NE,3.58,0,0
2011,8,31,19,272,25,Baixo,27,1003,cv,0.89,0,0
2011,8,31,20,316,25,Baixo,27,1004,cv,1.78,0,0
2011,8,31,21,309,25,Leve,26,1005,cv,2.67,0,0
2011,8,31,22,300,25,Leve,26,1005,NE,3.13,0,0
2011,8,31,23,341,25,Leve,27,1006,NE,6.26,0,0
2011,9,1,0,280,23,Baixo,26,1005,NW,5.81,0,1
2011,9,1,1,96,21,Baixo,23,1007,NE,3.13,0,2
2011,9,1,2,36,20,Médio,24,1008,NE,4.92,0,3
2011,9,1,3,41,21,Médio,23,1008,SE,4.02,0,0
2011,9,1,4,52,19,Médio,21,1010,SE,8.94,0,1
2011,9,1,5,25,19,Médio,21,1011,SE,12.96,0,0
2011,9,1,6,16,18,Médio,20,1012,SE,16.09,0,0
2011,9,1,7,13,18,Médio,20,1013,SE,17.88,0,0
2011,9,1,8,14,18,Médio,21,1013,SE,21.01,0,0
2011,9,1,9,16,18,Médio,22,1014,cv,1.79,0,0
2011,9,1,10,27,17,Médio,24,1014,SE,1.79,0,0
2011,9,1,11,22,18,Nociva,24,1013,NW,3.13,0,0
2011,9,1,12,27,17,Médio,26,1013,cv,1.79,0,0
2011,9,1,13,23,16,Médio,28,1012,SE,3.13,0,0
2011,9,1,14,19,14,Baixo,28,1011,SE,7.15,0,0
2011,9,1,15,22,13,Baixo,28,1010,SE,11.17,0,0
2011,9,1,16,12,12,Baixo,28,1010,SE,15.19,0,0
2011,9,1,17,23,12,Baixo,28,1009,SE,19.21,0,0
2011,9,1,18,20,12,Médio,25,1009,SE,23.23,0,0
2011,9,1,19,24,13,Médio,24,1010,SE,28.15,0,0
2011,9,1,20,31,14,Médio,22,1010,SE,32.17,0,0
2011,9,1,21,32,15,Nociva,21,1010,SE,35.3,0,0
2011,9,1,22,32,15,Nociva,22,1011,SE,37.09,0,0
2011,9,1,23,31,17,Nociva,19,1011,SE,37.98,0,0
2011,9,2,0,39,17,Nociva,18,1010,SE,38.87,0,0
2011,9,2,1,32,17,Nociva,18,1010,SE,39.76,0,0
2011,9,2,2,40,17,Nociva,18,1010,SE,40.65,0,0
2011,9,2,3,36,17,Nociva,18,1010,cv,0.89,0,0
2011,9,2,4,43,16,Nociva,17,1010,cv,1.78,0,0
2011,9,2,5,58,16,Nociva,17,1010,cv,2.23,0,0
2011,9,2,6,82,17,Médio,18,1011,cv,2.68,0,0
2011,9,2,7,83,18,Médio,21,1011,cv,3.13,0,0
2011,9,2,8,81,16,Médio,21,1011,NE,1.79,0,0
2011,9,2,9,88,17,Médio,23,1011,NW,1.79,0,0
2011,9,2,10,78,17,Médio,25,1011,cv,1.79,0,0
2011,9,2,11,52,17,Baixo,27,1011,SE,1.79,0,0
2011,9,2,12,40,17,Baixo,28,1010,cv,1.79,0,0
2011,9,2,13,39,16,Baixo,29,1009,cv,3.58,0,0
2011,9,2,14,37,16,Baixo,30,1008,cv,6.71,0,0
2011,9,2,15,31,17,Baixo,30,1008,cv,9.84,0,0
2011,9,2,16,57,18,Baixo,30,1008,SE,4.02,0,0
2011,9,2,17,59,17,Médio,28,1008,SE,8.04,0,0
2011,9,2,18,49,17,Médio,25,1008,SE,12.06,0,0
2011,9,2,19,57,18,Médio,24,1008,SE,13.85,0,0
2011,9,2,20,51,18,Médio,23,1009,SE,15.64,0,0
2011,9,2,21,71,18,Médio,23,1009,SE,17.43,0,0
2011,9,2,22,72,19,Médio,23,1009,SE,20.56,0,0
2011,9,2,23,50,19,Médio,22,1010,SE,22.35,0,0
2011,9,3,0,47,20,Médio,21,1010,cv,0.89,0,0
2011,9,3,1,39,19,Médio,21,1010,SE,1.79,0,0
2011,9,3,2,49,19,Médio,21,1011,NE,1.79,0,0
2011,9,3,3,60,19,Médio,21,1011,cv,0.89,0,0
2011,9,3,4,82,19,Médio,20,1011,cv,1.78,0,0
2011,9,3,5,78,19,Médio,20,1012,NW,0.89,0,0
2011,9,3,6,79,19,Médio,20,1012,SE,0.89,0,0
2011,9,3,7,102,20,Médio,21,1013,cv,0.89,0,0
2011,9,3,8,96,19,Médio,22,1013,cv,1.78,0,0
2011,9,3,9,103,20,Baixo,24,1014,SE,1.79,0,0
2011,9,3,10,99,19,Baixo,25,1014,SE,4.92,0,0
2011,9,3,11,107,19,Baixo,26,1014,SE,8.05,0,0
2011,9,3,12,89,20,Baixo,27,1014,SE,12.07,0,0
2011,9,3,13,69,20,Baixo,27,1013,SE,16.09,0,0
2011,9,3,14,78,20,Baixo,27,1013,SE,20.11,0,0
2011,9,3,15,61,17,Leve,27,1013,SE,24.13,0,0
2011,9,3,16,69,17,Leve,27,1012,SE,29.05,0,0
2011,9,3,17,69,18,Leve,26,1013,SE,33.97,0,0
2011,9,3,18,81,19,Leve,25,1013,SE,37.99,0,0
2011,9,3,19,105,19,Leve,23,1013,SE,39.78,0,0
2011,9,3,20,107,20,Leve,23,1014,SE,42.91,0,0
2011,9,3,21,102,20,Leve,22,1014,cv,0.89,0,0
2011,9,3,22,121,19,Leve,21,1014,SE,3.13,0,0
2011,9,3,23,137,19,Leve,21,1015,SE,4.92,0,0
2011,9,4,0,169,19,Leve,20,1014,SE,5.81,0,0
2011,9,4,1,191,19,Leve,19,1014,NE,0.89,0,0
2011,9,4,2,191,19,Leve,20,1014,NE,2.68,0,0
2011,9,4,3,189,18,Leve,18,1014,NW,0.89,0,0
2011,9,4,4,160,18,Baixo,19,1014,cv,0.89,0,0
2011,9,4,5,159,18,Baixo,18,1014,cv,1.34,0,0
2011,9,4,6,112,18,Baixo,18,1014,cv,2.23,0,0
2011,9,4,7,111,19,Baixo,19,1015,cv,3.12,0,0
2011,9,4,8,83,19,Leve,21,1015,NW,4.02,0,0
2011,9,4,9,65,19,Leve,24,1015,NW,5.81,0,0
2011,9,4,10,66,18,Leve,25,1015,NE,1.79,0,0
2011,9,4,11,76,18,Leve,26,1015,NW,1.79,0,0
2011,9,4,12,79,17,Leve,28,1014,cv,3.13,0,0
2011,9,4,13,63,16,Leve,28,1013,cv,4.92,0,0
2011,9,4,14,58,17,Leve,30,1012,SE,1.79,0,0
2011,9,4,15,56,17,Leve,30,1012,cv,1.79,0,0
2011,9,4,16,62,15,Leve,31,1011,cv,3.58,0,0
2011,9,4,17,58,15,Leve,30,1011,SE,3.13,0,0
2011,9,4,18,52,16,Leve,28,1011,SE,7.15,0,0
2011,9,4,19,35,16,Leve,26,1012,SE,10.28,0,0
2011,9,4,20,36,16,Leve,25,1012,SE,13.41,0,0
2011,9,4,21,39,16,Leve,25,1012,SE,16.54,0,0
2011,9,4,22,37,16,Leve,22,1012,SE,18.33,0,0
2011,9,4,23,48,17,Leve,20,1012,cv,0.89,0,0
2011,9,5,0,73,17,Baixo,19,1012,SE,1.79,0,0
2011,9,5,1,78,17,Baixo,18,1012,NE,1.79,0,0
2011,9,5,2,90,17,Baixo,18,1012,cv,0.89,0,0
2011,9,5,3,81,17,Médio,18,1013,cv,1.78,0,0
2011,9,5,4,93,17,Médio,17,1013,cv,2.67,0,0
2011,9,5,5,83,18,Médio,18,1013,cv,3.12,0,0
2011,9,5,6,78,17,Médio,17,1013,NE,0.89,0,0
2011,9,5,7,85,19,Médio,19,1014,cv,0.89,0,0
2011,9,5,8,96,19,Médio,22,1015,cv,1.78,0,0
2011,9,5,9,146,19,Médio,24,1015,SE,1.79,0,0
2011,9,5,10,163,19,Médio,25,1015,SE,3.58,0,0
2011,9,5,11,161,18,Médio,27,1015,SE,5.37,0,0
2011,9,5,12,151,16,Médio,29,1014,SE,10.29,0,0
2011,9,5,13,105,16,Médio,28,1014,SE,14.31,0,0
2011,9,5,14,101,16,Médio,29,1013,SE,18.33,0,0
2011,9,5,15,92,17,Baixo,29,1012,SE,22.35,0,0
2011,9,5,16,118,17,Baixo,28,1012,SE,25.48,0,0
2011,9,5,17,96,16,Médio,27,1012,SE,29.5,0,0
2011,9,5,18,51,15,Médio,25,1012,SE,32.63,0,0
2011,9,5,19,38,15,Médio,24,1012,SE,35.76,0,0
2011,9,5,20,58,15,Nociva,22,1013,SE,37.55,0,0
2011,9,5,21,55,15,Nociva,22,1013,SE,39.34,0,0
2011,9,5,22,41,16,Nociva,19,1013,cv,0.45,0,0
2011,9,5,23,36,17,Nociva,19,1013,cv,1.34,0,0
2011,9,6,0,49,17,Nociva,20,1013,cv,2.23,0,0
2011,9,6,1,50,17,Nociva,20,1012,SE,0.89,0,0
2011,9,6,2,51,16,Nociva,19,1012,cv,0.89,0,0
2011,9,6,3,60,16,Nociva,20,1012,cv,1.78,0,0
2011,9,6,4,73,16,Nociva,19,1012,cv,2.67,0,0
2011,9,6,5,86,16,Nociva,18,1012,cv,3.56,0,0
2011,9,6,6,157,16,Nociva,18,1012,cv,4.45,0,0
2011,9,6,7,100,17,Nociva,19,1012,NW,0.89,0,0
2011,9,6,8,109,16,Nociva,21,1012,NE,1.79,0,0
2011,9,6,9,117,16,Nociva,23,1012,NE,3.58,0,0
2011,9,6,10,95,15,Nociva,24,1012,cv,0.89,0,0
2011,9,6,11,85,15,Nociva,26,1011,SE,1.79,0,0
2011,9,6,12,103,16,Nociva,27,1010,SE,4.92,0,0
2011,9,6,13,127,18,Nociva,28,1009,SE,8.05,0,0
2011,9,6,14,108,18,Nociva,28,1008,SE,12.07,0,0
2011,9,6,15,85,18,Nociva,30,1007,SE,16.09,0,0
2011,9,6,16,98,17,Nociva,29,1007,SE,21.01,0,0
2011,9,6,17,125,17,Nociva,28,1007,SE,25.93,0,0
2011,9,6,18,155,18,Nociva,26,1007,SE,29.06,0,0
2011,9,6,19,143,19,Nociva,25,1007,SE,32.19,0,0
2011,9,6,20,160,19,Nociva,23,1008,SE,33.98,0,0
2011,9,6,21,164,19,Nociva,23,1008,SE,37.11,0,0
2011,9,6,22,200,19,Nociva,23,1007,SE,38.9,0,0
2011,9,6,23,194,19,Nociva,23,1007,SE,40.69,0,0
2011,9,7,0,195,19,Nociva,22,1007,SE,42.48,0,0
2011,9,7,1,206,20,Nociva,21,1006,SE,44.27,0,0
2011,9,7,2,221,20,Nociva,21,1006,SE,46.06,0,0
2011,9,7,3,217,20,Nociva,21,1006,SE,47.85,0,0
2011,9,7,4,218,20,Nociva,21,1006,SE,49.64,0,0
2011,9,7,5,230,19,Nociva,20,1005,SE,51.43,0,0
2011,9,7,6,228,19,Nociva,20,1006,SE,53.22,0,0
2011,9,7,7,249,20,Nociva,21,1006,SE,55.01,0,0
2011,9,7,8,256,21,Nociva,22,1006,SE,56.8,0,0
2011,9,7,9,264,20,Nociva,23,1006,cv,0.89,0,0
2011,9,7,10,256,21,Nociva,24,1006,NE,1.79,0,0
2011,9,7,11,277,21,Nociva,25,1006,SE,1.79,0,0
2011,9,7,12,287,21,Nociva,26,1005,SE,4.92,0,0
2011,9,7,13,202,20,Nociva,27,1005,SE,8.05,0,0
2011,9,7,14,116,13,Nociva,29,1004,SE,15.2,0,0
2011,9,7,15,50,14,Nociva,29,1004,SE,20.12,0,0
2011,9,7,16,35,14,Nociva,29,1004,SE,25.04,0,0
2011,9,7,17,30,15,Nociva,25,1005,cv,3.13,0,0
2011,9,7,18,43,17,Nociva,21,1005,NW,4.02,0,0
2011,9,7,19,46,16,Nociva,21,1006,NE,1.79,0,0
2011,9,7,20,70,16,Nociva,21,1007,NW,4.02,0,0
2011,9,7,21,66,18,Nociva,20,1008,NE,4.02,0,1
2011,9,7,22,79,18,Nociva,20,1009,cv,0.89,0,2
2011,9,7,23,76,18,Nociva,20,1009,NW,1.79,0,3
2011,9,8,0,80,18,Nociva,20,1009,NW,2.68,0,4
2011,9,8,1,69,18,Nociva,20,1009,NW,5.81,0,0
2011,9,8,2,64,17,Nociva,21,1009,NW,9.83,0,0
2011,9,8,3,17,16,Nociva,20,1009,NW,12.96,0,0
2011,9,8,4,14,18,Nociva,20,1010,NW,16.09,0,0
2011,9,8,5,13,14,Nociva,20,1011,NW,20.11,0,0
2011,9,8,6,11,15,Nociva,17,1011,cv,0.89,0,0
2011,9,8,7,10,15,Nociva,17,1012,NW,3.13,0,0
2011,9,8,8,21,15,Nociva,18,1012,NW,6.26,0,1
2011,9,8,9,17,15,Nociva,18,1013,NE,3.13,0,0
2011,9,8,10,27,14,Nociva,20,1012,NE,4.92,0,0
2011,9,8,11,26,14,Nociva,20,1013,cv,0.89,0,0
2011,9,8,12,23,14,Nociva,19,1013,cv,1.78,0,0
2011,9,8,13,24,14,Nociva,20,1012,SE,4.02,0,0
2011,9,8,14,51,14,Nociva,19,1012,SE,7.15,0,0
2011,9,8,15,40,15,Nociva,19,1012,SE,8.94,0,0
2011,9,8,16,45,15,Nociva,19,1013,SE,10.73,0,0
2011,9,8,17,57,16,Nociva,19,1013,SE,12.52,0,0
2011,9,8,18,57,16,Nociva,19,1013,SE,14.31,0,0
2011,9,8,19,58,16,Nociva,18,1014,NE,0.89,0,0
2011,9,8,20,58,16,Nociva,18,1016,cv,0.89,0,1
2011,9,8,21,44,16,Nociva,17,1016,SE,1.79,0,0
2011,9,8,22,43,16,Nociva,17,1016,cv,0.89,0,0
2011,9,8,23,48,17,Nociva,17,1016,cv,1.78,0,0
